59.968916,30.237912
60.012993,30.394453
59.998063,30.383942
59.979547,30.357801
59.947861,30.282388
59.831788,30.512222
59.933807,30.322004
60.011464,30.39783
59.840759,30.316191
59.971109,30.270674
56.247486,43.436428
59.949992,30.290437
59.97681,30.342521
60.002049,30.272659
59.0853433,30.350381
59.738271,30.609186
59.97133,30.226737
59.858575,30.247929
59.934344,30.437769
59.847304,30.145592
59.859474,30.214358
59.990687,30.263712
59.996457,30.276675
59.839122,30.163604
59.944413,30.303193
59.85768,30.200111
59.844479,30.409158
59.716347,30.408044
59.903923,30.477664
59.731092,30.412311
59.889521,30.476586
59.973145,30.319605
59.94832,30.304271
59.931305,30.37469
60.001194,30.34765
59.829283,30.385982
59.94864,30.48317
59.900182,30.490644
59.998508,30.268446
59.968452,30.413883
59.996641,30.349384
59.871888,29.913198
59.734525,30.581203
59.996128,30.385083
59.942885,30.21002
59.98643,30.393599
50.403282,30.524322
59.85942,30.185011
59.94864,30.48317
59.883977,30.438973
60.023259,30.676991
59.95603,30.322983
59.976161,30.240374
60.962521,30.29182
60.000236,30.286134
59.962791,30.412491
59.96239,30.571322
59.734956,30.612537
59.932288,30.254576
60.033886,30.420675
60.08428,29.954844
59.832249,30.195188
59.888812,30.278768
59.559261,30099653
59.967417,30.243033
60.110311,30.430179
59.852312,30.301055
59.96135,30.287068
60.052604,30.331157
59.946162,30.488165
59.931864,30.259984
59.831829,30.375974
59.450175,32.026781
60.674821,30.011402
59.736049,30.575077
59.852917,30.246051
59.875912,30.260307
59.835763,30.410488
59.924506,32.318464
60.000848,30.378786
59.934272,30.616112
59.838928,30.030177
59.604608,31.168387
59.540271,30.873156
60.024828,30.337428
59.981186,30.299115
59.851019,30.331436
59.958264,30.271815
60.001199,30.675284
59.933704,30.310164
59.974622,30.236241
59.860649,30.249294
59.82722,29.999517
60.004033,30.41011
59.713792,30.427376
59.79158,30.323594
59.637723,30.376028
59.997847,30.684932
60.088996,29.943579
60.180529,29.822028
60.046068,30.304217
60.113701,30.353606
59.99368,30.107603
59.967538,30.242359
59.847304,30.014465
59.850346,30.351989
59.957453,30.279504
59.566063,30.123072
60.037935,30.38635
60.080111,30.264359
59.885656,29.08874
59.959989,30.320018
60.012831,30.36135
59.951434,30.408745
59.966534,30.289781
59.959656,30.223422
59.946067,30.474043
60.058309,30.483682
59.899875,30.431158
59.947536,30.642981
59.963453,30.24182
59.968232,30.413569
60.053215,30.312095
60.058987,30.334984
59.961998,30.466749
60.040789,30.315437
59.957453,30.279504
59.970254,30.264134
59.926562,30.470675
59.840135,30.163738
59.938171,30.212742
59.978138,30.315518
60.033594,30.367728
60.039005,30.323234
59.96239,30.295548
59.971082,30.287095
60.316195,33.156907
59.927441,30.347201
59.945184,30.28396
59.931508,30.35861
59.936192,30.367108
60.169,29.878155
59.954178,30.214376
59.897952,30.416147
59.936607,30.340967
59.935358,30.33502
59.935876,30.330376
59.942313,30.321878
59.932292,30.321213
59.920154,30.310191
59.852294,30.284894
59.92943,30.31037
59.927062,30.323567
59.923252,30.296069
59.915228,30.372372
59.853397,30.339485
59.840239,30.337131
59.924393,30.386619
59.831829,30.375974
59.884541,30.32672
59.914854,30.347534
59.906923,30.307352
59.938171,30.212742
59.852917,30.246051
60.050394,30.327537
59.895926,29.775792
59.837196,30.234732
59.958656,30.493654
59.859578,30.176575
60.001806,29.735664
59.853112,30.006497
59.833615,30.334733
59.844298,30.414395
59.939095,30.315868
60.023452,30.435218
60.02998,30.230537
60.00141,30.312401
60.021951,30.295351
